ALLOC_KEY,v_all
13562568,0.302947789
13562569,0.100320861
13562570,0.116765223
13562571,0.046090659
13562572,0.108651571
13562573,0.121765651
13562574,0.130714104
13562575,0.106411688
13562576,0.108869709
13562577,0.111374788
13562578,0.060975298
13572569,0.105214529
13572570,0.105386943
13572571,0.119803943
13572572,0.096564241
13572574,0.110523358
13572575,0.10638766
13572576,0.107093237
13572577,0.030237939
13572578,0.111603558
13572579,0.114092126
13582567,0.05614879
13582569,0.03933901
13582570,0.107461683
13582571,0.101923853
13582573,0.104672261
13582574,0.128678754
13582575,0.02841194
13582576,0.157294601
13582577,0.113184959
13582578,0.113814972
13582579,0.120663971
13592567,0.00449888
13592569,0.099640608
13592570,0.106632933
13592571,0.10588754
13592572,0.107223406
13592573,0.098959647
13592574,0.106281832
13592575,0.112010203
13592576,0.115603708
13592577,0.108879931
13592578,0.064783998
13592579,0.212530002
13602567,0.035401121
13602568,0.0251453
13602569,0.094896272
13602570,0.101494931
13602571,0.107020691
13602572,0.128510669
13602573,0.11396537
13602574,0.124006137
13602575,0.111663863
13602576,0.121517882
13602577,0.113500871
13602578,0.130216479
13612567,0.00383777
13612569,0.092703693
13612570,0.103079587
13612571,0.10592819
13612572,0.105364427
13612573,0.067307942
13612574,0.16059871
13612575,0.110356294
13612576,0.126586586
13612577,0.117520377
13612578,0.118658632
13622568,0.100629017
13622569,0.00406021
13622570,0.085912503
13622571,0.086488143
13622572,0.118473291
13622573,0.112864241
13622574,0.150976703
13622575,0.127884462
13622576,0.128002375
13622577,0.129659235
13622578,0.128221527
13632568,0.00603059
13632569,0.01034677
13632570,0.112263612
13632571,0.111739472
13632572,0.113541409
13632573,0.11247611
13632574,0.127461717
13632575,0.145056516
13632576,0.154975593
13632577,0.143061414
13632578,0.260413647
13642569,0.11231108
13642570,0.111446708
13642571,0.109848261
13642572,0.113140874
13642573,0.113803059
13642574,0.118254401
13642575,0.123096228
13642576,0.124906078
13642577,0.146513969
13642578,0.269478112
13652575,0.043641031
13652576,0.117202282
13332579,1.012783289
13332580,0.41794163
13332581,0.176784053
13342576,0.453732699
13342577,0.40316236
13342578,0.405169427
13342579,0.098760054
13342580,0.467784226
13352574,0.936340868
13352575,0.01749895
13352576,0.221796095
13352577,0.071211547
13352578,0.01606735
13352580,0.40561071
13352581,0.266026795
13352582,0.017889841
13362571,0.975906909
13362573,0.777310193
13362574,0.502640188
13362575,0.592115462
13362576,0.529190779
13362577,0.01629426
13362578,0.203719407
13362579,0.136701927
13362580,0.069350109
13362581,0.294266373
13372572,0.185007393
13372573,0.255326599
13372574,0.605158746
13372575,0.250125617
13372576,0.314445436
13372577,0.068889298
13372578,0.195274174
13372579,0.328309923
13372580,0.402000785
13372581,0.44503811
13382574,0.722655296
13382575,0.551151395
13382576,0.335906893
13382577,0.028245321
13382579,0.083221138
13392573,0.05969803
13392574,0.183279276
13392575,0.12360552
13392576,0.271361917
13392577,0.01441446
13402573,0.344290853
13402574,0.221923858
13642579,0.53726989
13642580,0.50546962
13652579,0.451144755
13652580,0.448882341
13652581,0.444504827
13662579,0.445289969
13662580,1.287160277
13662581,0.801843822
13662582,3.309092283
13662583,2.929690361
13672579,0.358861208
13672580,0.487911731
13672581,0.836310148
13672582,4.730858326
13672583,4.453746319
13682581,1.241862297
13682582,3.982842445
13682583,3.801044464
13692581,1.14979291
13692582,3.568234444
13692583,2.919798136
13702581,1.474750876
13712580,0.070871659
13722577,0.333893031
13722578,1.650606036
13722579,2.187957525
13722580,2.216837168
13722584,3.471801043
13732571,0.130986944
13732572,0.256733447
13732573,0.251751214
13732574,0.334590703
13732575,0.969774246
13732576,0.905578673
13732577,0.752967715
13732578,1.155185819
13732579,2.316977739
13732580,1.780648351
13732581,2.349395752
13732582,3.960353613
13732583,3.302156925
13732584,2.007588863
13742571,0.800235808
13742572,0.514382064
13742573,1.278874993
13742574,1.048223376
13742575,0.855013728
13742576,1.20020628
13742577,1.247207522
13742578,1.245999575
13742579,1.573099017
13742580,2.087965727
13742581,2.907103062
13742582,2.694087982
13742583,2.835920811
13752576,1.924134731
13752577,1.739665389
13752582,1.730195761
13372582,0.600904703
13382580,0.197800383
13382581,0.403975338
13382582,1.044878483
13392578,0.027839649
13392579,0.543929279
13392580,0.362453043
13392581,0.429841101
13392582,0.576279819
13392583,0.746946573
13402576,0.043552391
13402579,0.537929416
13402580,0.301642716
13402581,0.554854929
13402582,0.59255296
13402583,0.788137436
13412574,0.101605408
13412575,0.090429448
13412580,0.483076334
13412581,0.549772978
13412582,0.696949661
13412583,0.579962015
13412586,0.502467692
13422576,0.01478243
13422580,0.135595724
13422581,0.173416615
13422582,0.309682161
13422583,0.767607808
13432574,0.01779831
13432578,0.0159203
13432581,0.043303151
13432582,0.337706715
13442574,0.156379417
13452575,0.143009275
13452576,0.017969809
13452579,0.02722794
13682585,2.02472949
13682586,3.907939196
13692585,4.262577534
13692586,3.789752007
13702582,1.629942417
13702583,4.918344498
13702584,4.81737709
13702585,4.27823925
13702586,3.603969812
13712581,1.311776638
13712582,2.335334301
13712583,4.867457867
13712584,4.078706741
13712585,3.842770338
13722581,2.093548059
13722582,4.73353672
13722583,3.651300669
13722585,1.682549596
13372568,0.040477339
13372571,0.321161121
13382562,0.099603213
13382565,0.031729609
13382567,0.034033351
13382568,0.00853632
13382569,0.018658569
13382571,0.027872721
13382572,0.253195107
13382573,0.336015642
13392560,0.02715853
13392561,0.00188375
13392566,0.00171457
13392567,0.00171457
13392568,0.027542381
13392569,0.125212923
13392570,0.124873213
13392571,0.337294191
13392572,0.206496075
13402559,0.00190555
13402565,0.00193133
13402566,0.00623211
13402567,0.00442287
13402568,0.112373479
13402569,0.115812249
13402570,0.112171859
13402571,0.048192099
13402572,0.094422244
13412562,0.00205843
13412565,0.035225999
13412566,0.01666967
13412567,0.041545719
13412568,0.1134279
13412569,0.112799533
13412570,0.110171221
13412571,0.110494949
13412572,0.096166633
13412573,0.113267362
13422559,0.00254904
13422560,0.0075069
13422561,0.00685131
13422563,0.0106295
13422564,0.10172224
13422565,0.04402519
13422566,0.11372038
13422567,0.074970379
13422568,0.114153557
13422569,0.104610227
13422570,0.117911868
13422571,0.142700493
13422572,0.097123511
13422573,0.094408982
13422574,0.0205361
13432563,0.01071436
13432564,0.01015343
13432565,0.066442482
13432566,0.103537351
13432567,0.119671859
13432568,0.11624331
13432569,0.100752749
13432570,0.121198371
13432571,0.456059188
13432572,0.096062437
13432573,0.103927091
13442564,0.01224345
13442565,0.050070599
13442566,0.103485271
13442567,0.105230272
13442568,0.00820221
13442569,0.11955364
13442570,0.018554879
13442571,0.094283968
13442572,0.09573786
13442573,0.01055417
13452563,0.01018498
13452566,0.00873347
13452568,0.106758229
13452569,0.098024681
13452570,0.104062393
13452571,0.099657707
13452572,0.097128332
13452573,0.101488449
13452574,0.107814409
13462562,0.00993959
13462563,0.147036076
13462565,0.086898632
13462567,0.0196328
13462568,0.07875675
13462569,0.043938939
13462570,0.097265191
13462571,0.118579499
13462572,0.102921613
13462573,0.02613344
13462574,0.00933353
13462575,0.01855352
13472567,0.125377312
13472568,0.093306862
13472569,0.042637911
13472570,0.109677248
13482562,0.01390255
13482569,0.02978459
13492561,0.01354619
13492562,0.00840173
13492563,0.00874791
13502561,0.152541295
13502562,0.08292456
13502563,0.163550988
13512560,0.050894659
13512561,0.640274584
13512563,0.078618519
13512564,0.02955552
13512565,0.15141879
13512566,0.01248003
13512567,0.20620124
13522561,0.149358943
13522562,0.02327401
13522563,0.308430046
13522564,0.25354743
13522566,0.026775431
13532563,0.620724916
13532564,0.468928635
13532565,0.074442953
13532566,0.02680484
13532567,0.01325312
13542563,0.103629723
13542564,0.453994423
13542565,0.545704901
13542566,0.047648109
13552565,0.180392176
13482573,0.01263447
13492576,0.166217655
13492577,0.174464479
13492578,0.160680488
13492579,0.231038198
13492580,0.250704139
13502576,0.024224101
13502577,0.042157229
13502578,0.054669149
13502579,0.150860325
13502580,0.194822773
13512576,0.03044362
13512577,0.017358631
13512578,0.03047587
13512579,0.037003212
13512580,0.082439743
13512581,0.266477346
13522577,0.01088586
13522578,0.047255661
13522579,0.096913911
13522580,0.146015182
13522581,0.376392365
13532576,0.01031022
13532577,0.0129935
13532578,0.01107327
13532579,0.065607578
13532580,0.198523536
13532581,0.188255638
13532585,1.214099765
13532586,0.791566789
13542574,0.099245258
13542575,0.096378081
13542576,0.01182884
13542577,0.130516425
13542578,0.107792608
13542579,0.01186973
13542580,0.162030846
13542581,0.070160128
13542582,0.673153222
13542585,1.605671287
13542586,2.750170231
13552579,0.041595791
13552580,0.100703709
13552581,0.178564727
13552582,0.484104246
13552583,1.455232382
13552584,2.050987482
13552585,2.083435535
13552586,3.901371717
13562579,0.04482197
13562580,0.160787314
13562581,0.2031295
13562582,0.269480556
13562583,1.646585703
13562584,2.087118387
13562585,2.109840155
13562586,3.613130093
13562587,1.076705098
13572580,0.196460828
13572581,0.566719174
13572582,1.351763725
13572583,2.155923605
13572584,3.372214556
13572585,4.320324421
13572586,4.378368378
13572587,1.952863336
13582582,1.765127897
13582583,1.638130307
13582584,3.406342745
13582585,3.519355297
13582586,3.403544664
13592582,2.260647774
13592583,1.693382144
13592584,4.509483814
13592585,3.310886145
13592586,2.48946476
13602582,1.521730065
13602583,1.898249984
13602584,3.455872774
13602585,3.64523387
13602586,3.937071323
13612584,4.494952679
13612585,3.167659998
13612586,1.44384563
13622585,1.582951427
13652585,1.771317124
13662584,2.847597837
13672584,4.224591255
13682584,3.816142082
13692584,5.07034111
13582580,0.732056379
13582581,0.71223104
13592580,0.099334203
13592581,0.522473752
13602579,0.286071002
13602580,0.148355067
13602581,0.497394979
13612579,0.449540257
13612580,1.199162722
13612581,0.764334857
13612582,1.951106548
13612583,2.949213743
13622579,0.512869716
13622580,0.46596688
13622581,0.757321954
13622582,1.848292589
13622583,2.363479614
13622584,2.007200003
13632579,0.561225772
13632580,1.599699855
13632581,0.661928356
13632582,2.371491671
13632583,2.767329216
13632584,1.455085635
13632585,3.676990032
13642581,0.593872309
13642582,2.288160086
13642583,3.54056406
13642584,3.686510324
13642585,3.357594252
13652582,0.605101287
13652583,2.92523241
13652584,3.826379776
13642568,0.05023817
13652568,0.01448743
13652569,0.08027216
13652570,0.05411965
13652572,0.060229421
13652573,0.111247428
13652574,0.031545419
13652577,0.133752123
13652578,0.221455097
13662568,0.05847742
13662569,0.089862742
13662570,0.070128292
13662571,0.01347511
13662572,0.109323129
13662573,0.078661777
13662574,0.097891822
13662575,0.1001302
13662576,0.107264288
13662577,0.111536488
13662578,0.221252978
13672568,0.055116922
13672569,0.094671749
13672570,0.095372781
13672571,0.090241097
13672572,0.092125967
13672573,0.140629172
13672574,0.215111196
13672575,0.166798875
13672576,0.104403667
13672577,0.102850214
13672578,0.140910059
13682568,0.048912778
13682569,0.096911073
13682570,0.095377728
13682571,0.096428722
13682572,0.09825255
13682573,0.329146504
13682574,0.331965774
13682575,0.344132483
13682576,0.30980143
13682577,0.177600563
13682578,0.137877494
13682579,0.398226112
13682580,0.298814356
13692568,0.07568609
13692569,0.099084496
13692570,0.102417938
13692571,0.125946954
13692572,0.187583417
13692573,0.573899925
13692574,0.509152651
13692575,0.488170981
13692576,1.518452525
13692577,1.397293687
13692578,0.182112709
13692579,0.165730566
13692580,0.868901908
13702569,0.16865091
13702570,0.19495827
13702571,0.155312985
13702572,0.331802785
13702573,0.258888274
13702574,0.387988269
13702575,0.987537444
13702576,1.440876484
13702577,1.639261007
13702578,1.475247741
13702579,0.701476991
13702580,1.394070387
13712569,0.186295107
13712570,0.168944225
13712571,0.125473678
13712572,0.267273754
13712573,0.119843818
13712574,0.325655848
13712575,1.090314388
13712576,0.437036335
13712577,0.790983558
13712578,0.720469296
13712579,0.492731124
13722569,0.221700475
13722570,0.153347313
13722571,0.096050121
13722572,0.259619951
13722573,0.252355605
13722574,0.05980755
13722575,0.381190538
13722576,0.04830705
13732569,0.644016862
13732570,0.647469759
13742570,0.313715965
13432583,0.569319785
13432584,1.786492705
13432586,0.902559459
13442582,0.98926127
13442583,1.814050794
13442584,2.949667931
13452582,0.425499767
13452583,1.626737237
13452584,1.858640671
13462581,0.025705639
13462583,0.50437665
13462584,1.956842303
13472575,0.01398321
13472582,0.830710948
13472583,0.575036764
13472584,0.830279291
13472586,2.492249966
13472587,0.243367299
13482575,0.017824739
13482576,0.232137591
13482577,0.354362905
13482579,0.390366077
13482580,0.115963303
13482581,0.36789012
13482582,2.113909483
13482583,1.657534003
13482584,1.187253356
13482585,0.956437588
13482586,2.642468214
13482587,0.536861181
13492581,1.523316503
13492582,2.346421003
13492583,1.783337116
13492584,0.515090525
13492585,0.145861387
13492586,2.439011335
13492587,0.871829927
13502581,0.311476588
13502582,1.455248952
13502583,1.920035481
13502584,1.745427847
13502585,0.548186004
13502586,1.269875884
13512582,0.464682639
13512583,1.119348884
13512584,2.394740105
13512585,1.65816927
13512586,2.759023905
13522582,0.676279843
13522583,1.433289528
13522584,2.377290249
13522585,1.820296407
13522586,2.318492889
13532582,0.646603703
13532583,0.899262726
13532584,2.201467276
13542583,0.897139132
13542584,1.73996222
13752574,4.285574436
13752575,2.060096979
13752578,1.810481668
13752579,3.336032867
13752580,2.597865582
13752581,0.557789624
13762574,1.448391795
13762575,2.156206131
13762576,2.694368839
13762577,2.961377382
13762578,4.060076714
13762579,4.052881718
13762580,3.104013205
13762581,3.212282896
13772573,1.846016169
13772574,4.463505745
13772575,3.692126513
13772576,3.70712018
13772577,4.022947311
13772578,2.440990448
13772579,1.860299349
13782573,1.250509501
13782574,3.813313246
13782575,3.615245342
13782576,3.364400625
12882558,0.07250496
12892557,0.469693989
12892558,0.142437324
12892559,0.223130316
12902557,0.396543235
12902558,0.330792964
12902559,0.340046614
12902560,0.573031247
12912557,0.110954382
12912558,0.206265077
12912559,0.460828096
12912560,0.600600183
12922557,0.0909843
12922558,0.01778139
12922559,0.536404073
12922560,0.625966489
12932557,0.215073407
12932558,0.02210886
12932559,0.509164989
12932560,0.467061281
12942557,0.427332371
12942558,0.13192074
12942559,0.537535548
12942560,0.147763431
12942561,0.017084589
12952556,0.348785669
12952557,0.168129295
12952558,0.516243517
12952559,0.765990078
12952560,0.228923634
12952561,0.01408591
12962557,0.070743121
12962558,0.432707936
12962559,1.118086934
12962560,0.433235198
12962561,0.129692286
12972556,0.059815489
12972557,0.059531119
12972558,0.324856371
12972559,1.318539262
12972560,0.769645691
12972561,0.434865624
12982557,0.0110827
12982558,0.085844077
12982559,0.28622368
12982560,0.678550065
12982561,0.5766083
12992557,0.04435451
12992558,0.125526026
12992559,0.582890809
12992560,0.523284435
13002557,0.178124025
13002558,0.137759879
13002559,0.614121497
13002560,0.171847954
13012558,0.128013209
13012559,0.614074349
13012560,0.610355794
13022559,0.484100521
13022560,0.236309826
13032560,0.555930853
13032561,0.091980413
13042562,0.067775898
13102562,1.399202347
13052564,0.098339267
13062562,0.085228093
13062563,0.082249947
13062564,0.078302488
13062565,0.147878453
13062566,0.026871979
13062567,0.035728909
13072562,0.627048731
13072563,0.812970579
13072564,0.645629823
13072565,0.046240289
13072566,0.040620718
13082562,0.250992715
13082563,0.805547893
13082564,0.4518556
13082565,0.431745678
13082566,0.485573381
13082567,0.608832538
13082569,0.243635103
13092561,0.855836213
13092562,1.109021902
13092563,0.782849729
13092564,0.868685603
13092565,1.061325312
13092566,1.098635435
13092567,0.916514277
13102561,1.53254652
13102563,0.561379611
13102564,0.623894393
13102565,0.954028606
13102566,1.123223066
13102567,0.766261399
13102568,0.206610784
13112560,0.78265816
13112561,1.324988842
13112562,1.972561717
13112563,0.919624209
13112564,0.766411543
13112565,0.895366669
13112566,0.205295101
13112567,0.552278578
13122560,0.806279004
13122561,0.698004723
13122562,0.974874854
13122563,0.919786274
13122564,0.524970591
13122565,0.365874052
13122566,0.427457988
13122567,0.475695491
13132561,0.936492383
13132562,0.905138314
13132563,0.581402361
13132564,0.529888153
13132566,0.398670256
13132567,0.214357883
13142562,0.937610805
13142563,0.561519861
13142564,0.089967072
13152563,0.422834516
13152564,0.01106377
12782563,0.734141469
12782564,0.461888731
12782565,0.321340978
12782566,0.71379137
12792562,0.408293545
12792563,0.12783052
12792564,0.195235297
12792565,0.308776617
12792566,0.434878737
12792567,0.47798866
12802562,0.309194624
12802563,0.234998658
12802564,0.356092483
12802565,0.402201116
12802566,0.222305685
12802567,0.137222737
12812561,0.238536745
12812562,0.1158095
12812563,0.308193922
12812564,0.280732393
12812565,0.403413206
12812566,0.404326528
12822561,0.089567758
12822562,0.064228043
12822563,0.418378323
12822564,0.090989172
12822565,0.241636977
12822566,0.346160561
12832560,0.430143535
12832561,0.109171443
12832562,0.02102603
12832563,0.218090892
12832564,0.19103007
12832565,0.407010019
12832566,0.052992471
12842560,0.078585379
12842561,0.044517361
12842562,0.0529241
12842563,0.239018753
12842564,0.204837367
12842565,0.249588415
12842566,0.04354547
12852559,0.024142651
12852560,0.022876371
12852561,0.144295827
12852562,0.162325546
12852563,0.298568845
12852564,0.225735009
12852565,0.401051611
12852566,0.191176802
12862558,0.096805789
12862559,0.01270357
12862560,0.127242729
12862561,0.125669226
12862562,0.060675628
12862563,0.149141252
12862564,0.119867943
12862565,0.022241371
12862566,0.38242963
12872558,0.406992048
12872559,0.01569522
12872560,0.11928191
12872561,0.382729232
12872562,0.230737984
12872563,0.065224007
12872564,0.138355628
12872565,0.022120889
12872566,0.181344897
12872567,0.029277761
12882559,0.113129303
12882560,0.085607082
12882561,0.210184187
12882562,0.125605524
12882563,0.058630701
12882564,0.201245487
12882565,0.395129532
12882566,0.292957008
12892560,0.735785246
12892561,1.045970678
12892562,0.465452611
12892563,0.139705747
12892564,0.39729473
12902561,0.995521545
12902562,0.482554287
13262559,0.126410216
13262560,0.679591835
13272559,0.01554491
13272562,0.171840236
13272563,0.234729677
13272564,0.194834217
13282559,0.01874969
13282561,0.051316999
13282562,0.154970929
13282563,0.162643462
13282564,0.204535663
13292560,0.123860188
13292561,0.424454927
13292562,0.215906367
13292563,0.226730347
13292564,0.205472767
13292565,0.142905653
13302561,0.096017748
13302562,0.228722215
13302563,0.129555836
13302564,0.139589354
13302565,0.122226462
13302566,0.058887672
13302567,0.11688076
13312554,0.01969024
13312558,0.08522144
13312559,0.535948217
13312560,1.526499391
13312561,1.796337962
13312562,0.181896657
13312563,0.213076726
13312564,0.1330477
13312565,0.119634502
13312567,0.11370419
13322551,0.872656584
13322552,0.076805152
13322553,0.097547181
13322554,0.216756135
13322556,0.019332441
13322557,0.01901002
13322558,0.05531868
13322559,0.462142706
13322560,1.542317986
13322561,1.515865922
13322562,0.186203033
13322563,0.133072883
13322564,0.146955907
13322565,0.139918223
13322566,0.052205119
13332550,0.01664762
13332553,0.099487633
13332555,0.022159349
13332558,0.075343028
13332559,0.252485275
13332560,0.19650802
13332561,0.617907941
13332562,0.174446896
13332563,0.184107095
13332564,0.121125713
13332565,0.113637507
13332566,0.116807237
13332567,0.091888241
13332569,0.080152363
13342553,0.022963081
13342554,0.023601269
13342556,0.209480807
13342557,0.100600481
13342558,0.262826532
13342559,0.08088325
13342560,0.149403468
13342561,0.342048496
13342562,0.173542708
13342563,0.135537922
13342564,0.02135095
13342565,0.11569047
13342566,0.11268273
13342567,0.01482629
13342569,0.017912271
13352551,0.118216217
13352552,0.091877908
13352554,0.089602888
13352555,0.01876211
13352556,0.150930166
13352557,0.12454211
13352558,0.328569174
13352559,0.199718624
13352560,0.128670692
13352561,0.022991469
13352562,0.055358931
13352563,0.02457053
13352564,0.049839709
13362550,0.727544487
13362554,0.171939239
13362555,0.034859139
13362556,0.129728541
13362557,0.143279105
13362558,0.220539287
13362559,0.215431914
13362560,0.709018648
13362561,0.614975333
13362562,0.165609747
13362563,0.186258242
13362564,0.031223871
13362565,0.01213995
13362568,0.0384151
13372552,0.500684261
13372553,0.343389452
13372554,0.172742575
13372555,0.033885419
13372557,0.088104472
13372558,0.246280015
13372559,0.262823313
13372560,0.786481202
13372561,0.270988673
13372562,0.144586325
13372563,0.039512679
13372564,0.0228251
13372565,0.052480821
13372566,0.064257033
13372567,0.121915728
13382554,0.27865088
13382555,0.111155927
13382557,0.138425335
13382558,0.349604487
13382559,0.066739343
13382560,0.19157505
13382561,0.063107029
13392557,0.08839611
12892565,0.394270062
12892566,0.380134165
12892567,0.0136188
12892570,0.083262123
12902563,0.409382969
12902564,0.234730363
12902565,0.180047274
12902566,0.1110029
12902567,0.366129309
12902568,0.325173676
12902569,0.181015134
12902570,0.101860084
12912561,0.416619062
12912562,0.086111069
12912563,0.226974756
12912564,0.341636002
12912565,0.282283992
12912566,0.116983183
12912567,0.654065549
12912568,0.398935407
12912569,0.152621433
12912570,0.191284001
12922562,0.046077128
12922563,0.308267444
12922564,0.159757748
12922565,0.325759739
12922566,0.433832884
12922567,0.42180571
12922568,0.263002217
12922569,0.189625084
12922570,0.285730302
12932561,0.0613923
12932562,0.207576245
12932564,0.394080818
12932565,0.223822534
12932566,0.262657791
12932567,0.412516266
12932568,0.471459121
12932569,0.175081611
12932570,0.143575758
12942562,0.031299669
12942563,0.01570591
12942565,0.166836515
12942566,0.040818591
12942567,0.380516082
12942568,0.422443986
12942569,0.352198303
12942570,0.093362197
12952562,0.258795589
12952565,0.051339611
12952566,0.02254398
12952567,0.483240008
12952568,0.578422725
12952569,0.079106733
12952570,0.01893967
12952571,0.215836734
12962562,0.05082538
12962567,0.120782651
12962568,0.481305301
12962569,0.470264852
12962570,0.317681998
12962571,0.072679467
12972562,0.087645218
12972563,0.242708206
12972566,0.415776283
12972567,0.265453041
12972568,0.061820552
12972569,0.510505795
12972570,0.283902764
12972571,0.245718777
12982565,0.347355425
12982566,0.22110942
12982567,0.459095061
12982568,0.411699563
12982569,0.410001278
12982570,0.295092672
12982571,0.226778224
12992565,0.352785558
12992566,0.186734766
12992567,0.979769647
12992570,0.125586584
13002564,0.040657569
13002565,0.032808039
13002566,0.027640199
13012566,0.149065003
13022565,0.01672454
13052565,0.142590195
13012557,0.621141613
13022557,0.409219384
13022558,0.357597083
13032556,0.834620297
13032557,0.305821478
13032558,0.320046663
13032559,0.335463762
13042556,0.223028958
13042557,0.083989389
13042558,0.473401546
13042559,0.556247652
13042560,0.135914832
13042561,0.539012372
13052556,0.130766422
13052557,0.342354089
13052558,0.476265252
13052559,0.579776466
13052560,0.783928752
13052561,0.635475814
13062555,0.02473462
13062556,0.06936387
13062557,0.35291934
13062558,0.441529423
13062559,0.524392843
13062560,0.304253161
13062561,0.565427482
13072554,0.661255658
13072555,0.888328671
13072556,0.763586819
13072557,0.891165137
13072558,0.587784827
13072559,0.265167207
13072560,0.728150785
13072561,0.550421596
13082553,0.228898168
13082554,1.312301397
13082555,1.754108548
13082556,2.162830353
13082557,0.412273377
13082558,0.882690847
13082559,0.837335765
13082560,0.76754576
13082561,0.754366457
13092555,0.480828971
13092556,1.749394059
13092557,0.815037251
13092558,1.243134022
13092559,0.911621571
13092560,0.787810981
13102555,0.953779638
13102556,0.944140673
13102557,0.349974453
13102558,0.279439747
13102559,0.393150717
13102560,0.808505833
13112559,0.677782416
13212556,0.786962688
13222555,1.224475861
13222556,0.792470455
13222557,1.777145863
13222558,1.593744397
13232555,2.439231157
13232556,1.887493253
13232557,2.175261736
13232558,2.172649622
13232560,0.447081536
13242555,1.949652791
13242556,2.040713072
13242557,1.610587358
13242558,0.603577256
13242559,0.379639894
13242560,0.410419732
13242561,0.04032949
13252554,0.183103457
13252555,0.779955924
13252556,2.315230608
13252557,1.11772728
13252558,1.510608673
13252559,0.344097763
13262554,1.253121734
13262555,0.514938831
13262556,1.655450225
13262557,0.407339513
13262558,0.769304693
13272553,2.971078634
13272554,1.993783832
13272555,0.703857958
13282551,0.05058834
13282552,0.201057121
13282553,1.912219048
13282554,1.831135869
13282555,0.61749655
13282558,0.023195639
13292551,1.415829301
13292552,1.506338835
13292553,1.591836333
13292554,0.40416652
13292556,0.02388767
13292558,0.142385677
13302551,1.532938361
13302552,1.35290885
13302553,0.85754329
13302554,0.085422911
13302555,0.061410781
13302557,0.024547471
13302559,0.040509719
13312551,1.38038528
13312552,1.598925471
13312553,0.479362011
13312555,0.068853408
13112555,0.805586338
13112556,1.29889524
13112557,0.139394447
13112558,0.197520718
13122555,0.931925237
13122556,1.297160983
13122557,0.371876746
13122558,0.130717084
13122559,0.659905374
13132554,0.250093102
13132555,0.03825308
13132556,0.583176315
13132557,0.264182121
13132558,0.113365099
13132559,0.687965631
13132560,0.97566849
13142555,1.065241098
13142556,1.897580028
13142557,0.246427745
13142558,0.115701832
13142559,0.540685952
13142560,0.92282474
13142561,0.967888832
13152555,0.775914252
13152556,1.682033062
13152557,0.01742116
13152558,0.26203844
13152559,0.229076594
13152560,0.829652786
13152561,0.963710666
13152562,0.820839226
13162555,0.143160671
13162556,0.00890294
13162557,0.022125971
13162558,0.036703289
13162559,0.05638025
13162560,0.426260501
13162561,0.779241502
13162562,0.75198102
13162563,0.229562342
13162564,0.075988248
13172557,0.02120715
13172558,0.019669769
13172559,0.151596636
13172560,0.27752018
13172561,0.314669102
13172562,0.178944066
13172563,0.145816907
13172564,0.027748691
13172566,0.04663768
13182558,0.017051261
13182559,0.074222818
13182560,0.19110927
13182561,0.312848061
13182562,0.117390551
13182563,0.288899988
13182564,0.116912588
13182566,0.05320619
13192557,0.00911159
13192558,0.02878939
13192559,0.184126288
13192560,0.38518995
13192561,0.30093205
13192562,0.341468424
13192563,0.283546507
13192564,0.28573975
13192566,0.29341653
13202557,0.03030796
13202558,0.103359193
13202559,0.316933811
13202560,0.38168484
13202561,0.367701143
13202562,0.354632258
13202563,0.340385079
13212557,0.363666773
13212558,0.226961583
13212559,0.327919424
13212560,0.341820866
13212561,0.282501578
13222559,0.308231831
13222560,0.308479905
13232559,2.312358379
12802568,0.040455211
12802569,0.064777009
12812567,0.173891187
12812568,0.310731739
12812569,0.092866413
12812570,0.083498359
12812571,0.3856861
12812572,0.395014435
12822569,0.08452218
12822570,0.245174199
12822571,0.528091669
12822572,0.521642625
12822573,0.486158133
12822574,0.530486822
12832569,0.590726197
12832570,0.254750073
12832571,0.11875473
12832573,0.148556858
12832574,0.077402368
12842568,0.383529991
12842569,0.120533049
12842571,0.026423439
12842572,0.244118884
12842573,0.149945587
12842574,0.080637269
12852568,0.047243468
12852569,0.057830721
12852570,0.09373533
12852571,0.40541628
12852572,0.248425886
12862567,0.064629398
12862568,0.03061741
12862569,0.335085392
12862571,0.207142413
12872568,0.201457202
12872570,0.17789869
12882567,0.031038091
12882570,0.183478147
12882571,0.559642732
12892568,0.01197521
13902549,1.542498946
13912549,1.802208304
13922548,1.071918011
13922549,3.971832752
13932548,1.863977432
13932549,1.872986078
13932550,0.36098209
13942548,0.833858669
13942549,2.483417511
13952549,0.244941831
13892551,0.99292767
13902550,1.858286977
13902551,3.350695133
13912550,0.678081632
13912551,1.450109959
13922550,0.531343699
13722548,0.05131609
13732545,0.027696149
13732547,0.150413752
13732548,0.083644427
13742545,0.00604404
13742546,0.03402321
13742553,0.119439788
13752545,0.00215538
13752549,0.061479259
13752551,0.039370939
13752552,0.064677618
13752553,0.090658702
13762547,0.022704519
13762549,0.065470763
13762550,0.070357159
13762551,0.047719359
13762553,0.077807307
13762554,0.298870683
13772549,0.332667232
13772550,0.096490256
13772551,0.152322009
13772552,0.093346208
13782545,0.0014863
13782546,0.02514586
13782547,0.110521033
13782549,0.076887511
13782550,0.05875092
13782551,0.276819766
13782552,0.422379881
13782553,0.095072888
13782555,0.120744377
13792548,0.154125527
13792549,0.275210381
13792551,0.170677945
13792552,0.105422989
13792553,0.213695362
13802549,0.051517591
13802551,0.097149409
13802552,0.289540797
13802553,0.283546895
